First_Name,Last_Name,DOB,MaritalStatus,Gender,EmailAddress,Education,Occupation,Income,children,Cars 
Richard,Washington,1973-08-11,S,M,richard68@adventure-works.com,Partial College,Professional,100000,1,4
Pedro,Patel,1973-05-11,M,M,pedro3@adventure-works.com,Bachelors,Management,110000,1,1
Nelson,Vazquez,1973-06-20,M,M,nelson13@adventure-works.com,Bachelors,Management,110000,1,2
Marvin,Rubio,1968-01-07,M,M,marvin21@adventure-works.com,Bachelors,Management,110000,1,3
William,Martin,1973-07-04,M,M,william10@adventure-works.com,Partial College,Professional,120000,1,4
Katherine,Perez,1972-10-12,M,F,katherine60@adventure-works.com,Partial College,Professional,70000,5,3
Caitlin,Sanchez,1972-11-30,M,F,caitlin21@adventure-works.com,Partial College,Professional,70000,5,3
Olivia,Clark,1972-04-03,M,F,olivia18@adventure-works.com,Partial College,Professional,100000,3,4
Lucas,Barnes,1972-10-19,S,M,lucas52@adventure-works.com,Bachelors,Management,110000,1,3
David,Flores,1966-09-13,M,M,david45@adventure-works.com,Bachelors,Management,110000,1,3
Francis,Gomez,1972-07-03,M,M,francis20@adventure-works.com,Partial College,Professional,110000,1,4
Toni,Mehta,1972-07-09,M,F,toni14@adventure-works.com,Partial College,Professional,110000,1,4
Chelsea,Sanchez,1967-05-17,M,F,chelsea22@adventure-works.com,Partial College,Professional,110000,1,4
Joan,Coleman,1972-10-12,M,F,joan4@adventure-works.com,High School,Professional,120000,1,4
Hannah,Diaz,1966-07-19,M,F,hannah43@adventure-works.com,Bachelors,Management,130000,1,2
Mason,Gray,1966-09-01,M,M,mason7@adventure-works.com,Bachelors,Management,130000,1,3
Alexandra,Miller,1961-05-19,M,F,alexandra69@adventure-works.com,High School,Professional,70000,4,0
Kayla,Griffin,1961-02-19,M,F,kayla45@adventure-works.com,Partial College,Professional,80000,3,1
Andrea,Young,1960-08-22,M,F,andrea39@adventure-works.com,High School,Professional,90000,2,1
Sydney,Baker,1960-12-13,M,F,sydney57@adventure-works.com,High School,Professional,90000,2,1
Jared,Watson,1960-12-01,M,M,jared2@adventure-works.com,High School,Professional,90000,2,1
Brandon,Perry,1961-04-13,S,M,brandon5@adventure-works.com,High School,Professional,90000,2,1
Bryce,Cooper,1959-07-22,S,M,bryce7@adventure-works.com,Partial High School,Skilled Manual,70000,2,2
David,Anderson,1946-05-04,M,M,david68@adventure-works.com,Partial College,Professional,40000,3,2
Katherine,Brooks,1941-04-16,S,F,katherine22@adventure-works.com,Graduate Degree,Management,50000,2,2
Joel,Schmidt,1940-10-20,M,M,joel9@adventure-works.com,Graduate Degree,Management,80000,4,2
Fernando,Hall,1982-03-13,M,M,fernando22@adventure-works.com,Partial College,Professional,80000,5,3
Carol,White,1971-05-09,S,F,carol18@adventure-works.com,High School,Professional,90000,4,3
Eduardo,Cox,1971-02-04,M,M,eduardo79@adventure-works.com,Partial College,Professional,100000,0,1
Alexandra,Hernandez,1971-06-22,M,F,alexandra59@adventure-works.com,Partial College,Professional,110000,3,4
Richard,Adams,1965-07-19,S,M,richard26@adventure-works.com,Partial College,Professional,110000,4,4
Taylor,Cooper,1965-09-20,M,F,taylor11@adventure-works.com,High School,Professional,120000,5,2
Olivia,Long,1976-12-04,M,F,olivia55@adventure-works.com,Partial College,Professional,160000,1,2
Michael,Jones,1965-09-30,S,M,michael35@adventure-works.com,Partial High School,Skilled Manual,70000,2,2
Eduardo,Powell,1959-12-15,S,M,eduardo53@adventure-works.com,Partial High School,Skilled Manual,70000,2,2
Jonathan,Mitchell,1959-08-02,M,M,jonathan40@adventure-works.com,Partial High School,Skilled Manual,60000,2,2
Eduardo,King,1960-02-05,M,M,eduardo27@adventure-works.com,Partial High School,Skilled Manual,60000,2,2
Gabriella,King,1960-05-09,M,F,gabriella43@adventure-works.com,Partial High School,Skilled Manual,60000,2,2
Paige,Reed,1960-06-24,M,F,paige45@adventure-works.com,Partial High School,Skilled Manual,60000,3,2
Katherine,Garcia,1964-09-10,S,F,katherine87@adventure-works.com,Graduate Degree,Management,70000,3,2
Lucas,Martin,1959-01-13,M,M,lucas28@adventure-works.com,Graduate Degree,Management,70000,3,2
Dalton,Rogers,1958-12-11,M,M,dalton91@adventure-works.com,Graduate Degree,Management,70000,3,2
Robert,Lopez,1964-10-31,S,M,robert76@adventure-works.com,Graduate Degree,Management,70000,3,2
Sydney,Perez,1958-10-09,M,F,sydney53@adventure-works.com,Graduate Degree,Management,70000,3,2
Jennifer,Parker,1958-11-17,S,F,jennifer10@adventure-works.com,Graduate Degree,Management,70000,3,2
Hailey,Flores,1964-10-09,M,F,hailey32@adventure-works.com,Graduate Degree,Management,70000,3,2
Jennifer,Perry,1959-05-01,M,F,jennifer82@adventure-works.com,Graduate Degree,Management,60000,3,2
Jackson,Henderson,1957-11-09,M,M,jackson7@adventure-works.com,Partial College,Professional,40000,3,2
Rachel,Butler,1958-04-24,M,F,rachel62@adventure-works.com,Partial College,Professional,40000,3,2
Isabella,Bailey,1942-10-01,S,F,isabella90@adventure-works.com,Graduate Degree,Management,60000,3,2
Desiree,Alonso,1943-03-05,M,F,desiree4@adventure-works.com,Graduate Degree,Management,60000,3,2
Zachary,Garcia,1942-08-02,M,M,zachary47@adventure-works.com,Graduate Degree,Management,60000,3,2
Rachel,Ward,1943-01-31,M,F,rachel41@adventure-works.com,Graduate Degree,Management,60000,3,2
Marcus,Thompson,1949-11-05,M,M,marcus16@adventure-works.com,Graduate Degree,Management,60000,3,2
Melissa,Perry,1943-10-05,M,F,melissa2@adventure-works.com,Graduate Degree,Management,70000,4,2
Chloe,Hall,1944-06-06,M,F,chloe33@adventure-works.com,Graduate Degree,Management,70000,4,2
Xavier,Bryant,1949-08-24,M,M,xavier58@adventure-works.com,Graduate Degree,Management,70000,5,2
Jessica,Cook,1943-12-29,M,F,jessica5@adventure-works.com,Graduate Degree,Management,70000,5,2
Rachael,Mehta,1943-08-25,M,F,rachael13@adventure-works.com,Graduate Degree,Management,70000,5,2
Xavier,Adams,1944-03-22,M,M,xavier29@adventure-works.com,Graduate Degree,Management,80000,4,2
Leonard,Raji,1945-05-09,M,M,leonard23@adventure-works.com,Graduate Degree,Management,60000,3,2
Julia,Hernandez,1944-12-16,M,F,julia15@adventure-works.com,Graduate Degree,Management,70000,5,2
Devin,Evans,1945-05-13,M,M,devin41@adventure-works.com,Graduate Degree,Management,80000,4,2
Elizabeth,Griffin,1945-09-17,M,F,elizabeth49@adventure-works.com,Graduate Degree,Management,60000,3,2
Alexandra,Brooks,1946-03-11,M,F,alexandra21@adventure-works.com,Graduate Degree,Management,80000,4,2
Jaime,Pal,1951-05-05,M,M,jaime34@adventure-works.com,Bachelors,Management,80000,4,2
Makayla,Sanchez,1947-06-21,M,F,makayla19@adventure-works.com,Bachelors,Management,50000,4,2
Jesse,Carter,1952-09-09,M,M,jesse35@adventure-works.com,Bachelors,Management,50000,4,2
Nelson,Alonso,1946-10-08,M,M,nelson7@adventure-works.com,Bachelors,Management,50000,4,2
Summer,Prasad,1947-01-12,M,F,summer8@adventure-works.com,Bachelors,Management,50000,4,2
Zachary,Wang,1946-08-06,M,M,zachary23@adventure-works.com,Graduate Degree,Management,60000,3,2
Eduardo,Kelly,1946-12-04,M,M,eduardo69@adventure-works.com,Graduate Degree,Management,60000,3,2
Benjamin,Chen,1953-10-17,S,M,benjamin27@adventure-works.com,Bachelors,Management,50000,4,2
Brett,Kapoor,1952-10-14,M,M,brett0@adventure-works.com,Partial High School,Clerical,10000,2,2
Candace,Prasad,1952-08-24,M,F,candace9@adventure-works.com,Partial High School,Clerical,10000,2,2
Gregory,Shen,1953-03-14,M,M,gregory6@adventure-works.com,High School,Skilled Manual,20000,4,2
Damien,Liang,1952-08-24,M,M,damien13@adventure-works.com,Partial College,Clerical,30000,2,2
Neil,Jimenez,1954-01-03,M,M,neil6@adventure-works.com,Partial High School,Clerical,10000,2,2
Marcus,King,1983-08-18,M,M,marcus29@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Alyssa,Kelly,1984-02-01,M,F,alyssa45@adventure-works.com,Partial College,Skilled Manual,70000,0,2
Yolanda,Yuan,1982-07-24,S,F,yolanda6@adventure-works.com,Partial High School,Clerical,40000,0,2
Steve,Cai,1954-01-02,M,M,steve24@adventure-works.com,Partial High School,Clerical,20000,2,2
Jamie,Zheng,1953-09-01,M,F,jamie23@adventure-works.com,Partial College,Clerical,30000,3,2
Maria,Richardson,1983-05-22,S,F,maria12@adventure-works.com,Partial High School,Clerical,40000,0,2
Amber,Phillips,1982-08-16,S,F,amber5@adventure-works.com,Partial High School,Clerical,40000,0,2
David,Davis,1982-11-14,S,M,david78@adventure-works.com,Partial College,Skilled Manual,40000,0,1
Alex,Richardson,1983-06-10,S,M,alex13@adventure-works.com,Partial College,Skilled Manual,40000,0,1
Rachel,Clark,1983-04-03,S,F,rachel22@adventure-works.com,Partial College,Skilled Manual,40000,0,2
Brad,Yuan,1982-10-09,M,M,brad6@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Morgan,Scott,1982-12-29,S,F,morgan10@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Destiny,Morris,1983-02-21,S,F,destiny25@adventure-works.com,Partial College,Skilled Manual,70000,0,2
Aaron,Perez,1982-05-01,M,M,aaron36@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Katherine,Gray,1982-02-25,S,F,katherine18@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Colleen,Yang,1960-03-18,M,F,colleen5@adventure-works.com,Partial High School,Clerical,20000,2,2
Erica,Wang,1954-10-30,M,F,erica1@adventure-works.com,Partial College,Clerical,30000,3,2
Jenny,Li,1956-06-11,M,F,jenny5@adventure-works.com,Partial High School,Clerical,20000,2,2
Cynthia,Martinez,1956-03-17,M,F,cynthia23@adventure-works.com,Partial College,Clerical,30000,3,2
Meredith,Gonzalez,1956-11-06,M,F,meredith18@adventure-works.com,High School,Skilled Manual,30000,3,2
Cesar,Sara,1962-09-05,M,M,cesar9@adventure-works.com,High School,Skilled Manual,30000,3,2
Bianca,Cai,1957-10-18,M,F,bianca18@adventure-works.com,High School,Skilled Manual,30000,3,2
Micah,Lu,1957-10-30,M,M,micah22@adventure-works.com,High School,Skilled Manual,30000,3,2
Joy,Dominguez,1958-05-05,M,F,joy14@adventure-works.com,High School,Skilled Manual,30000,3,2
Alejandro,Yang,1959-03-10,M,M,alejandro7@adventure-works.com,Partial College,Skilled Manual,40000,3,2
Meghan,Suarez,1958-09-22,M,F,meghan18@adventure-works.com,Partial College,Skilled Manual,40000,3,2
Jessica,Bell,1958-12-24,M,F,jessica7@adventure-works.com,Partial College,Skilled Manual,40000,3,2
Abby,Mehta,1959-08-08,M,F,abby11@adventure-works.com,Partial High School,Clerical,40000,3,2
Joe,Srini,1965-10-10,S,M,joe11@adventure-works.com,Partial College,Skilled Manual,70000,2,2
Gary,Romero,1976-10-13,S,M,gary20@adventure-works.com,Partial College,Skilled Manual,70000,2,2
Madeline,Parker,1981-05-03,S,F,madeline7@adventure-works.com,Partial College,Skilled Manual,40000,0,2
Benjamin,Jones,1981-04-24,M,M,benjamin35@adventure-works.com,Partial College,Skilled Manual,40000,0,2
Jeremy,Carter,1981-01-23,M,M,jeremy13@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Connor,Henderson,1980-11-29,M,M,connor1@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Jonathan,Foster,1981-04-02,S,M,jonathan15@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Hannah,Russell,1979-12-22,S,F,hannah41@adventure-works.com,High School,Skilled Manual,50000,0,2
Sarah,Barnes,1984-06-04,M,F,sarah28@adventure-works.com,Partial College,Skilled Manual,60000,0,2
Linda,Hernandez,1978-08-31,M,F,linda18@adventure-works.com,Partial College,Professional,70000,0,2
Carlos,Richardson,1981-08-17,S,M,carlos11@adventure-works.com,Partial College,Professional,60000,0,2
Jack,Adams,1981-08-08,S,M,jack52@adventure-works.com,Partial College,Professional,60000,0,2
Henry,Zimmerman,1982-03-11,S,M,henry1@adventure-works.com,Partial College,Professional,60000,0,2
Toni,Garcia,1961-05-20,S,F,toni15@adventure-works.com,High School,Skilled Manual,80000,2,2
Bruce,Sai,1971-10-16,S,M,bruce4@adventure-works.com,High School,Skilled Manual,80000,2,2
Philip,Romero,1961-10-22,M,M,philip9@adventure-works.com,High School,Skilled Manual,80000,2,2
Francis,Romero,1967-01-21,S,M,francis6@adventure-works.com,High School,Skilled Manual,80000,2,2
Larry,Dominguez,1962-06-13,S,M,larry15@adventure-works.com,High School,Skilled Manual,80000,2,2
Frank,Hernandez,1973-05-10,M,M,frank34@adventure-works.com,High School,Skilled Manual,80000,2,2
David,Lee,1961-12-06,S,M,david85@adventure-works.com,High School,Skilled Manual,80000,2,2
Martha,Ye,1962-09-25,S,F,martha9@adventure-works.com,High School,Professional,70000,2,2
Lindsey,Luo,1962-07-05,M,F,lindsey6@adventure-works.com,High School,Professional,70000,2,2
Roberto,Diaz,1963-01-03,M,M,roberto2@adventure-works.com,High School,Professional,70000,2,2
Alisha,Zheng,1969-06-12,M,F,alisha20@adventure-works.com,Bachelors,Management,100000,1,3
Dustin,Xie,1963-12-22,M,M,dustin3@adventure-works.com,Bachelors,Management,110000,4,3
Bobby,Saunders,1964-02-07,M,M,bobby6@adventure-works.com,Bachelors,Management,110000,4,3
Cynthia,Rodriguez,1969-08-30,S,F,cynthia25@adventure-works.com,Bachelors,Management,110000,5,4
Nancy,Sanchez,1963-07-01,S,F,nancy23@adventure-works.com,Graduate Degree,Management,130000,0,3
Candice,Liang,1965-04-09,M,F,candice0@adventure-works.com,Bachelors,Management,110000,4,4
Cedric,Shen,1964-07-11,M,M,cedric24@adventure-works.com,Bachelors,Management,110000,1,4
Martha,Yang,1970-04-03,M,F,martha4@adventure-works.com,Bachelors,Management,110000,1,4
Richard,Gray,1979-08-24,M,M,richard87@adventure-works.com,Partial College,Professional,60000,0,2
Kara,Xu,1964-09-03,M,F,kara5@adventure-works.com,Bachelors,Management,110000,1,4
Jay,Patel,1964-09-02,S,M,jay9@adventure-works.com,Bachelors,Management,110000,1,0
Sabrina,Ruiz,1970-01-01,M,F,sabrina17@adventure-works.com,Bachelors,Management,120000,4,0
Samuel,Lal,1972-06-23,M,M,samuel26@adventure-works.com,Graduate Degree,Management,130000,0,4
Marcus,Howard,1977-03-11,S,M,marcus87@adventure-works.com,Bachelors,Management,150000,0,2
Dylan,Powell,1963-06-17,M,M,dylan7@adventure-works.com,Partial High School,Skilled Manual,70000,2,2
Christian,Bryant,1962-08-24,M,M,christian5@adventure-works.com,High School,Professional,60000,2,2
Juha-Pekka,Posti,1962-08-01,M,F,juha-pekka0@adventure-works.com,High School,Professional,60000,2,2
Brandon,Sharma,1967-12-30,M,M,brandon27@adventure-works.com,High School,Professional,60000,2,2
Benjamin,Kumar,1968-10-14,M,M,benjamin30@adventure-works.com,High School,Professional,60000,2,2
Dino,Ryan,2000-01-01,M,M,DR.Ryan@gmail.com,Partial College,Professional,90000,2,1
Gabrielle,Parker,1962-10-09,M,F,gabrielle51@adventure-works.com,Partial College,Professional,90000,2,1
Katherine,Alexander,1962-08-31,M,F,katherine45@adventure-works.com,Partial College,Professional,90000,2,1
Jessica,Murphy,1962-08-31,S,F,jessica8@adventure-works.com,Partial College,Professional,90000,2,1
Morgan,Sanders,1962-04-23,M,F,morgan69@adventure-works.com,High School,Professional,60000,2,2
Barbara,Cai,1961-11-18,M,F,barbara30@adventure-works.com,High School,Professional,60000,2,2
Katelyn,Gonzalez,1962-03-12,M,F,katelyn31@adventure-works.com,High School,Professional,60000,2,2
Wyatt,Perry,1967-08-05,M,M,wyatt59@adventure-works.com,High School,Professional,60000,2,2
Jordyn,Bennett,1962-03-22,M,F,jordyn0@adventure-works.com,Partial College,Professional,70000,3,2
Grace,Brooks,1961-10-20,M,F,grace45@adventure-works.com,Partial College,Professional,70000,3,2
Paige,Brooks,1978-02-15,M,F,paige24@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Xavier,Martin,1977-10-20,M,M,xavier12@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Katherine,Gonzalez,1977-08-07,M,F,katherine65@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Sebastian,Peterson,1983-09-08,M,M,sebastian6@adventure-works.com,Graduate Degree,Professional,60000,1,0
Jose,Gonzalez,1975-09-02,M,M,jose44@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Angel,Morris,1975-10-03,M,M,angel17@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Alex,Murphy,1976-05-17,M,M,alex19@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Jesse,Cook,1975-07-05,M,M,jesse22@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Miguel,Powell,1976-03-20,M,M,miguel55@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Alexandria,Washington,1975-12-30,M,F,alexandria13@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Cameron,Walker,1976-06-25,M,M,cameron41@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Emma,Lewis,1975-09-11,M,F,emma20@adventure-works.com,Graduate Degree,Professional,60000,1,0
Shelby,Howard,1974-11-15,M,F,shelby12@adventure-works.com,Bachelors,Skilled Manual,50000,1,1
Evan,Lopez,1980-05-07,S,M,evan37@adventure-works.com,Bachelors,Skilled Manual,50000,2,0
Jacqueline,Cox,1974-09-10,M,F,jacqueline34@adventure-works.com,Bachelors,Skilled Manual,50000,2,0
Ryan,Williams,1975-04-06,M,M,ryan41@adventure-works.com,Bachelors,Skilled Manual,50000,2,0
Gary,Ramos,1980-10-14,M,M,gary28@adventure-works.com,Bachelors,Skilled Manual,50000,2,0
Kevin,Chen,1977-02-04,M,M,kevin28@adventure-works.com,Graduate Degree,Professional,70000,3,0
Michael,Wilson,1977-01-19,M,M,michael39@adventure-works.com,Graduate Degree,Professional,70000,3,0
Martha,She,1981-12-15,M,F,martha22@adventure-works.com,Graduate Degree,Professional,60000,1,0
Makayla,Brooks,1976-01-05,S,F,makayla1@adventure-works.com,Graduate Degree,Professional,60000,1,0
Stephanie,Reed,1975-08-06,M,F,stephanie7@adventure-works.com,Graduate Degree,Professional,60000,2,0
Fernando,Scott,1976-05-23,M,M,fernando29@adventure-works.com,Graduate Degree,Professional,60000,2,0
Nicole,Rogers,1981-12-15,M,F,nicole28@adventure-works.com,Graduate Degree,Professional,70000,3,0
Edwin,Lu,1975-12-05,M,M,edwin12@adventure-works.com,Graduate Degree,Professional,70000,4,0
Carrie,Romero,1975-08-06,M,F,carrie9@adventure-works.com,Graduate Degree,Professional,70000,4,0
Jessica,Reed,1975-10-18,M,F,jessica4@adventure-works.com,Graduate Degree,Professional,70000,4,0
Dalton,Mitchell,1978-10-29,S,M,dalton36@adventure-works.com,Bachelors,Professional,40000,0,1
Courtney,Allen,1973-02-11,M,F,courtney19@adventure-works.com,Bachelors,Skilled Manual,50000,2,1
Isaac,Allen,1978-03-06,S,M,isaac40@adventure-works.com,Bachelors,Skilled Manual,50000,2,1
Marcus,Collins,1978-06-01,S,M,marcus48@adventure-works.com,Bachelors,Skilled Manual,50000,2,1
Patrick,Blue,1971-11-24,M,M,patrick19@adventure-works.com,Bachelors,Skilled Manual,60000,3,0
Stephanie,Coleman,1972-05-13,S,F,stephanie33@adventure-works.com,Graduate Degree,Professional,60000,0,0
Jeremiah,Sanchez,1972-05-13,M,M,jeremiah45@adventure-works.com,Graduate Degree,Professional,70000,0,0
Rachel,Sanders,1972-06-16,M,F,rachel46@adventure-works.com,Graduate Degree,Professional,70000,4,0
Brianna,Rodriguez,1971-08-15,M,F,brianna19@adventure-works.com,Graduate Degree,Professional,70000,4,0
Alexandra,Barnes,1975-03-22,S,F,alexandra26@adventure-works.com,Graduate Degree,Professional,60000,2,0
Caleb,Yang,1985-08-13,M,M,caleb23@adventure-works.com,Graduate Degree,Professional,70000,5,3
Antonio,Gonzales,1974-10-13,M,M,antonio17@adventure-works.com,Graduate Degree,Professional,80000,2,0
Connor,Mitchell,1980-02-21,M,M,connor39@adventure-works.com,Graduate Degree,Professional,80000,3,0
Isabella,Kelly,1980-03-03,M,F,isabella9@adventure-works.com,Graduate Degree,Professional,80000,3,0
Patricia,Rodriguez,1971-03-08,S,F,patricia21@adventure-works.com,Bachelors,Professional,40000,0,1
